timestamp,intent,stop_price,source,risk_per_trade
2019-10-28 20:00:00+00:00,LONG,8588.84857142857,MEAN_REVERSION,0.005
2019-10-29 00:00:00+00:00,FLAT,,,0.0
2019-10-29 04:00:00+00:00,FLAT,,,0.0
2019-10-29 08:00:00+00:00,FLAT,,,0.0
2019-10-29 12:00:00+00:00,FLAT,,,0.0
2019-10-29 16:00:00+00:00,FLAT,,,0.0
2019-10-29 20:00:00+00:00,FLAT,,,0.0
2019-10-30 00:00:00+00:00,LONG,8792.471428571429,TREND,0.004
2019-10-30 04:00:00+00:00,LONG,8698.024285714284,TREND,0.004
2019-10-30 08:00:00+00:00,LONG,8655.005714285715,TREND,0.004
2019-10-30 12:00:00+00:00,LONG,8677.512857142856,TREND,0.004
2019-10-30 16:00:00+00:00,LONG,8787.478571428572,TREND,0.004
2019-10-30 20:00:00+00:00,LONG,8749.261428571428,TREND,0.004
2019-10-31 00:00:00+00:00,FLAT,,,0.0
2019-10-31 04:00:00+00:00,FLAT,,,0.0
2019-10-31 08:00:00+00:00,FLAT,,,0.0
2019-10-31 12:00:00+00:00,FLAT,,,0.0
2019-10-31 16:00:00+00:00,FLAT,,,0.0
2019-10-31 20:00:00+00:00,FLAT,,,0.0
2019-11-01 00:00:00+00:00,FLAT,,,0.0
2019-11-01 04:00:00+00:00,FLAT,,,0.0
2019-11-01 08:00:00+00:00,FLAT,,,0.0
2019-11-01 12:00:00+00:00,FLAT,,,0.0
2019-11-01 16:00:00+00:00,FLAT,,,0.0
2019-11-01 20:00:00+00:00,FLAT,,,0.0
2019-11-02 00:00:00+00:00,FLAT,,,0.0
2019-11-02 04:00:00+00:00,FLAT,,,0.0
2019-11-02 08:00:00+00:00,FLAT,,,0.0
2019-11-02 12:00:00+00:00,LONG,9033.69,MEAN_REVERSION,0.005
2019-11-02 16:00:00+00:00,LONG,9048.421428571428,MEAN_REVERSION,0.005
2019-11-02 20:00:00+00:00,LONG,9057.502857142857,MEAN_REVERSION,0.005
2019-11-03 00:00:00+00:00,LONG,9097.8,MEAN_REVERSION,0.005
2019-11-03 04:00:00+00:00,LONG,9024.958571428571,MEAN_REVERSION,0.005
2019-11-03 08:00:00+00:00,LONG,8937.418571428572,MEAN_REVERSION,0.005
2019-11-03 12:00:00+00:00,LONG,8961.631428571429,MEAN_REVERSION,0.005
2019-11-03 16:00:00+00:00,LONG,8936.652857142859,MEAN_REVERSION,0.005
2019-11-03 20:00:00+00:00,LONG,8998.671428571428,MEAN_REVERSION,0.005
2019-11-04 00:00:00+00:00,LONG,8967.655714285715,MEAN_REVERSION,0.005
2019-11-04 04:00:00+00:00,LONG,8998.418571428572,MEAN_REVERSION,0.005
2019-11-04 08:00:00+00:00,LONG,9069.524285714288,MEAN_REVERSION,0.005
2019-11-04 12:00:00+00:00,LONG,9098.817142857144,MEAN_REVERSION,0.005
2019-11-04 16:00:00+00:00,LONG,9063.57,MEAN_REVERSION,0.005
2019-11-04 20:00:00+00:00,LONG,9182.724285714286,MEAN_REVERSION,0.005
2019-11-05 00:00:00+00:00,LONG,9189.717142857144,MEAN_REVERSION,0.005
2019-11-05 04:00:00+00:00,LONG,8984.724285714286,MEAN_REVERSION,0.005
2019-11-05 08:00:00+00:00,LONG,9036.795714285716,MEAN_REVERSION,0.005
2019-11-05 12:00:00+00:00,LONG,9110.715714285716,MEAN_REVERSION,0.005
2019-11-05 16:00:00+00:00,LONG,9126.708571428571,MEAN_REVERSION,0.005
2019-11-05 20:00:00+00:00,LONG,9038.984285714287,MEAN_REVERSION,0.005
2019-11-06 00:00:00+00:00,LONG,9035.362857142858,MEAN_REVERSION,0.005
2019-11-06 04:00:00+00:00,LONG,9123.714285714286,MEAN_REVERSION,0.005
2019-11-06 08:00:00+00:00,LONG,9103.567142857144,MEAN_REVERSION,0.005
2019-11-06 12:00:00+00:00,LONG,9068.361428571428,MEAN_REVERSION,0.005
2019-11-06 16:00:00+00:00,LONG,9032.55,MEAN_REVERSION,0.005
2019-11-06 20:00:00+00:00,LONG,9078.864285714286,MEAN_REVERSION,0.005
2019-11-07 00:00:00+00:00,LONG,9037.04,MEAN_REVERSION,0.005
2019-11-07 04:00:00+00:00,LONG,9017.858571428573,MEAN_REVERSION,0.005
2019-11-07 08:00:00+00:00,LONG,8953.072857142857,MEAN_REVERSION,0.005
2019-11-07 12:00:00+00:00,LONG,8963.247142857143,MEAN_REVERSION,0.005
2019-11-07 16:00:00+00:00,LONG,8984.111428571428,MEAN_REVERSION,0.005
2019-11-07 20:00:00+00:00,LONG,9000.232857142859,MEAN_REVERSION,0.005
2019-11-08 00:00:00+00:00,LONG,9034.262857142858,MEAN_REVERSION,0.005
2019-11-08 04:00:00+00:00,LONG,8937.158571428572,MEAN_REVERSION,0.005
2019-11-08 08:00:00+00:00,LONG,8799.461428571429,MEAN_REVERSION,0.005
2019-11-08 12:00:00+00:00,LONG,8566.467142857142,MEAN_REVERSION,0.005
2019-11-08 16:00:00+00:00,LONG,8542.852857142858,MEAN_REVERSION,0.005
2019-11-08 20:00:00+00:00,LONG,8502.63,MEAN_REVERSION,0.005
2019-11-09 00:00:00+00:00,LONG,8562.237142857142,MEAN_REVERSION,0.005
2019-11-09 04:00:00+00:00,LONG,8551.864285714286,MEAN_REVERSION,0.005
2019-11-09 08:00:00+00:00,LONG,8551.91142857143,MEAN_REVERSION,0.005
2019-11-09 12:00:00+00:00,LONG,8534.828571428572,MEAN_REVERSION,0.005
2019-11-09 16:00:00+00:00,LONG,8494.622857142858,MEAN_REVERSION,0.005
2019-11-09 20:00:00+00:00,LONG,8552.99142857143,MEAN_REVERSION,0.005
2019-11-10 00:00:00+00:00,LONG,8516.32,MEAN_REVERSION,0.005
2019-11-10 04:00:00+00:00,LONG,8597.862857142858,MEAN_REVERSION,0.005
2019-11-10 08:00:00+00:00,LONG,8579.837142857143,MEAN_REVERSION,0.005
2019-11-10 12:00:00+00:00,LONG,8561.697142857141,MEAN_REVERSION,0.005
2019-11-10 16:00:00+00:00,LONG,8787.051428571429,MEAN_REVERSION,0.005
2019-11-10 20:00:00+00:00,FLAT,,,0.0
2019-11-11 00:00:00+00:00,FLAT,,,0.0
2019-11-11 04:00:00+00:00,FLAT,,,0.0
2019-11-11 08:00:00+00:00,FLAT,,,0.0
2019-11-11 12:00:00+00:00,FLAT,,,0.0
2019-11-11 16:00:00+00:00,FLAT,,,0.0
2019-11-11 20:00:00+00:00,FLAT,,,0.0
2019-11-12 00:00:00+00:00,FLAT,,,0.0
2019-11-12 04:00:00+00:00,FLAT,,,0.0
2019-11-12 08:00:00+00:00,FLAT,,,0.0
2019-11-12 12:00:00+00:00,FLAT,,,0.0
2019-11-12 16:00:00+00:00,FLAT,,,0.0
2019-11-12 20:00:00+00:00,FLAT,,,0.0
2019-11-13 00:00:00+00:00,FLAT,,,0.0
2019-11-13 04:00:00+00:00,FLAT,,,0.0
2019-11-13 08:00:00+00:00,LONG,8536.855714285713,MEAN_REVERSION,0.005
2019-11-13 12:00:00+00:00,LONG,8546.438571428573,MEAN_REVERSION,0.005
2019-11-13 16:00:00+00:00,LONG,8595.06,MEAN_REVERSION,0.005
2019-11-13 20:00:00+00:00,LONG,8597.108571428573,MEAN_REVERSION,0.005
2019-11-14 00:00:00+00:00,LONG,8584.621428571429,MEAN_REVERSION,0.005
2019-11-14 04:00:00+00:00,LONG,8486.094285714285,MEAN_REVERSION,0.005
2019-11-14 08:00:00+00:00,LONG,8452.488571428572,MEAN_REVERSION,0.005
2019-11-14 12:00:00+00:00,LONG,8455.512857142856,MEAN_REVERSION,0.005
2019-11-14 16:00:00+00:00,FLAT,,,0.0
2019-11-14 20:00:00+00:00,FLAT,,,0.0
2019-11-15 00:00:00+00:00,FLAT,,,0.0
2019-11-15 04:00:00+00:00,FLAT,,,0.0
2019-11-15 08:00:00+00:00,FLAT,,,0.0
2019-11-15 12:00:00+00:00,FLAT,,,0.0
2019-11-15 16:00:00+00:00,FLAT,,,0.0
2019-11-15 20:00:00+00:00,FLAT,,,0.0
2019-11-16 00:00:00+00:00,FLAT,,,0.0
2019-11-16 04:00:00+00:00,FLAT,,,0.0
2019-11-16 08:00:00+00:00,FLAT,,,0.0
2019-11-16 12:00:00+00:00,LONG,8281.555714285714,MEAN_REVERSION,0.005
2019-11-16 16:00:00+00:00,LONG,8271.505714285715,MEAN_REVERSION,0.005
2019-11-16 20:00:00+00:00,LONG,8298.988571428572,MEAN_REVERSION,0.005
2019-11-17 00:00:00+00:00,LONG,8288.904285714287,MEAN_REVERSION,0.005
2019-11-17 04:00:00+00:00,LONG,8226.369999999999,MEAN_REVERSION,0.005
2019-11-17 08:00:00+00:00,FLAT,,,0.0
2019-11-17 12:00:00+00:00,FLAT,,,0.0
2019-11-17 16:00:00+00:00,FLAT,,,0.0
2019-11-17 20:00:00+00:00,FLAT,,,0.0
2019-11-18 00:00:00+00:00,FLAT,,,0.0
2019-11-18 04:00:00+00:00,FLAT,,,0.0
2019-11-18 08:00:00+00:00,FLAT,,,0.0
2019-11-18 12:00:00+00:00,FLAT,,,0.0
2019-11-18 16:00:00+00:00,FLAT,,,0.0
2019-11-18 20:00:00+00:00,FLAT,,,0.0
2019-11-19 00:00:00+00:00,FLAT,,,0.0
2019-11-19 04:00:00+00:00,FLAT,,,0.0
2019-11-19 08:00:00+00:00,FLAT,,,0.0
2019-11-19 12:00:00+00:00,FLAT,,,0.0
2019-11-19 16:00:00+00:00,FLAT,,,0.0
2019-11-19 20:00:00+00:00,FLAT,,,0.0
2019-11-20 00:00:00+00:00,FLAT,,,0.0
2019-11-20 04:00:00+00:00,FLAT,,,0.0
2019-11-20 08:00:00+00:00,FLAT,,,0.0
2019-11-20 12:00:00+00:00,FLAT,,,0.0
2019-11-20 16:00:00+00:00,FLAT,,,0.0
2019-11-20 20:00:00+00:00,FLAT,,,0.0
2019-11-21 00:00:00+00:00,FLAT,,,0.0
2019-11-21 04:00:00+00:00,FLAT,,,0.0
2019-11-21 08:00:00+00:00,FLAT,,,0.0
2019-11-21 12:00:00+00:00,FLAT,,,0.0
2019-11-21 16:00:00+00:00,FLAT,,,0.0
2019-11-21 20:00:00+00:00,FLAT,,,0.0
2019-11-22 00:00:00+00:00,FLAT,,,0.0
2019-11-22 04:00:00+00:00,FLAT,,,0.0
2019-11-22 08:00:00+00:00,FLAT,,,0.0
2019-11-22 12:00:00+00:00,FLAT,,,0.0
2019-11-22 16:00:00+00:00,FLAT,,,0.0
2019-11-22 20:00:00+00:00,FLAT,,,0.0
2019-11-23 00:00:00+00:00,FLAT,,,0.0
2019-11-23 04:00:00+00:00,FLAT,,,0.0
2019-11-23 08:00:00+00:00,FLAT,,,0.0
2019-11-23 12:00:00+00:00,FLAT,,,0.0
2019-11-23 16:00:00+00:00,FLAT,,,0.0
2019-11-23 20:00:00+00:00,FLAT,,,0.0
2019-11-24 00:00:00+00:00,FLAT,,,0.0
2019-11-24 04:00:00+00:00,FLAT,,,0.0
2019-11-24 08:00:00+00:00,FLAT,,,0.0
2019-11-24 12:00:00+00:00,FLAT,,,0.0
2019-11-24 16:00:00+00:00,FLAT,,,0.0
2019-11-24 20:00:00+00:00,FLAT,,,0.0
2019-11-25 00:00:00+00:00,FLAT,,,0.0
2019-11-25 04:00:00+00:00,FLAT,,,0.0
2019-11-25 08:00:00+00:00,FLAT,,,0.0
2019-11-25 12:00:00+00:00,FLAT,,,0.0
2019-11-25 16:00:00+00:00,FLAT,,,0.0
2019-11-25 20:00:00+00:00,FLAT,,,0.0
2019-11-26 00:00:00+00:00,FLAT,,,0.0
2019-11-26 04:00:00+00:00,FLAT,,,0.0
2019-11-26 08:00:00+00:00,FLAT,,,0.0
2019-11-26 12:00:00+00:00,FLAT,,,0.0
2019-11-26 16:00:00+00:00,FLAT,,,0.0
2019-11-26 20:00:00+00:00,FLAT,,,0.0
2019-11-27 00:00:00+00:00,FLAT,,,0.0
2019-11-27 04:00:00+00:00,FLAT,,,0.0
2019-11-27 08:00:00+00:00,FLAT,,,0.0
2019-11-27 12:00:00+00:00,FLAT,,,0.0
2019-11-27 16:00:00+00:00,FLAT,,,0.0
2019-11-27 20:00:00+00:00,FLAT,,,0.0
2019-11-28 00:00:00+00:00,FLAT,,,0.0
2019-11-28 04:00:00+00:00,FLAT,,,0.0
2019-11-28 08:00:00+00:00,FLAT,,,0.0
2019-11-28 12:00:00+00:00,FLAT,,,0.0
2019-11-28 16:00:00+00:00,FLAT,,,0.0
2019-11-28 20:00:00+00:00,FLAT,,,0.0
2019-11-29 00:00:00+00:00,FLAT,,,0.0
2019-11-29 04:00:00+00:00,FLAT,,,0.0
2019-11-29 08:00:00+00:00,FLAT,,,0.0
2019-11-29 12:00:00+00:00,FLAT,,,0.0
2019-11-29 16:00:00+00:00,FLAT,,,0.0
2019-11-29 20:00:00+00:00,FLAT,,,0.0
2019-11-30 00:00:00+00:00,LONG,7421.782857142858,MEAN_REVERSION,0.005
2019-11-30 04:00:00+00:00,LONG,7449.185714285714,MEAN_REVERSION,0.005
2019-11-30 08:00:00+00:00,LONG,7345.121428571429,MEAN_REVERSION,0.005
2019-11-30 12:00:00+00:00,LONG,7217.38,MEAN_REVERSION,0.005
2019-11-30 16:00:00+00:00,LONG,7174.331428571429,MEAN_REVERSION,0.005
2019-11-30 20:00:00+00:00,LONG,7228.861428571429,MEAN_REVERSION,0.005
2019-12-01 00:00:00+00:00,FLAT,,,0.0
2019-12-01 04:00:00+00:00,FLAT,,,0.0
2019-12-01 08:00:00+00:00,FLAT,,,0.0
2019-12-01 12:00:00+00:00,FLAT,,,0.0
2019-12-01 16:00:00+00:00,FLAT,,,0.0
2019-12-01 20:00:00+00:00,FLAT,,,0.0
2019-12-02 00:00:00+00:00,FLAT,,,0.0
2019-12-02 04:00:00+00:00,FLAT,,,0.0
2019-12-02 08:00:00+00:00,FLAT,,,0.0
2019-12-02 12:00:00+00:00,FLAT,,,0.0
2019-12-02 16:00:00+00:00,FLAT,,,0.0
2019-12-02 20:00:00+00:00,FLAT,,,0.0
2019-12-03 00:00:00+00:00,FLAT,,,0.0
2019-12-03 04:00:00+00:00,FLAT,,,0.0
2019-12-03 08:00:00+00:00,FLAT,,,0.0
2019-12-03 12:00:00+00:00,FLAT,,,0.0
2019-12-03 16:00:00+00:00,FLAT,,,0.0
2019-12-03 20:00:00+00:00,FLAT,,,0.0
2019-12-04 00:00:00+00:00,FLAT,,,0.0
2019-12-04 04:00:00+00:00,FLAT,,,0.0
2019-12-04 08:00:00+00:00,FLAT,,,0.0
2019-12-04 12:00:00+00:00,FLAT,,,0.0
2019-12-04 16:00:00+00:00,FLAT,,,0.0
2019-12-04 20:00:00+00:00,FLAT,,,0.0
2019-12-05 00:00:00+00:00,FLAT,,,0.0
2019-12-05 04:00:00+00:00,FLAT,,,0.0
2019-12-05 08:00:00+00:00,FLAT,,,0.0
2019-12-05 12:00:00+00:00,FLAT,,,0.0
2019-12-05 16:00:00+00:00,FLAT,,,0.0
2019-12-05 20:00:00+00:00,FLAT,,,0.0
2019-12-06 00:00:00+00:00,FLAT,,,0.0
2019-12-06 04:00:00+00:00,FLAT,,,0.0
2019-12-06 08:00:00+00:00,FLAT,,,0.0
2019-12-06 12:00:00+00:00,FLAT,,,0.0
2019-12-06 16:00:00+00:00,FLAT,,,0.0
2019-12-06 20:00:00+00:00,FLAT,,,0.0
2019-12-07 00:00:00+00:00,FLAT,,,0.0
2019-12-07 04:00:00+00:00,FLAT,,,0.0
2019-12-07 08:00:00+00:00,FLAT,,,0.0
2019-12-07 12:00:00+00:00,FLAT,,,0.0
2019-12-07 16:00:00+00:00,FLAT,,,0.0
2019-12-07 20:00:00+00:00,FLAT,,,0.0
2019-12-08 00:00:00+00:00,FLAT,,,0.0
2019-12-08 04:00:00+00:00,FLAT,,,0.0
2019-12-08 08:00:00+00:00,FLAT,,,0.0
2019-12-08 12:00:00+00:00,FLAT,,,0.0
2019-12-08 16:00:00+00:00,FLAT,,,0.0
2019-12-08 20:00:00+00:00,FLAT,,,0.0
2019-12-09 00:00:00+00:00,FLAT,,,0.0
2019-12-09 04:00:00+00:00,FLAT,,,0.0
2019-12-09 08:00:00+00:00,FLAT,,,0.0
2019-12-09 12:00:00+00:00,FLAT,,,0.0
2019-12-09 16:00:00+00:00,FLAT,,,0.0
2019-12-09 20:00:00+00:00,FLAT,,,0.0
2019-12-10 00:00:00+00:00,FLAT,,,0.0
2019-12-10 04:00:00+00:00,FLAT,,,0.0
2019-12-10 08:00:00+00:00,FLAT,,,0.0
2019-12-10 12:00:00+00:00,FLAT,,,0.0
2019-12-10 16:00:00+00:00,FLAT,,,0.0
2019-12-10 20:00:00+00:00,FLAT,,,0.0
2019-12-11 00:00:00+00:00,FLAT,,,0.0
2019-12-11 04:00:00+00:00,FLAT,,,0.0
2019-12-11 08:00:00+00:00,FLAT,,,0.0
2019-12-11 12:00:00+00:00,FLAT,,,0.0
2019-12-11 16:00:00+00:00,FLAT,,,0.0
2019-12-11 20:00:00+00:00,FLAT,,,0.0
2019-12-12 00:00:00+00:00,FLAT,,,0.0
2019-12-12 04:00:00+00:00,FLAT,,,0.0
2019-12-12 08:00:00+00:00,FLAT,,,0.0
2019-12-12 12:00:00+00:00,FLAT,,,0.0
2019-12-12 16:00:00+00:00,FLAT,,,0.0
2019-12-12 20:00:00+00:00,FLAT,,,0.0
2019-12-13 00:00:00+00:00,FLAT,,,0.0
2019-12-13 04:00:00+00:00,FLAT,,,0.0
2019-12-13 08:00:00+00:00,FLAT,,,0.0
2019-12-13 12:00:00+00:00,FLAT,,,0.0
2019-12-13 16:00:00+00:00,FLAT,,,0.0
2019-12-13 20:00:00+00:00,FLAT,,,0.0
2019-12-14 00:00:00+00:00,FLAT,,,0.0
2019-12-14 04:00:00+00:00,FLAT,,,0.0
2019-12-14 08:00:00+00:00,FLAT,,,0.0
2019-12-14 12:00:00+00:00,FLAT,,,0.0
2019-12-14 16:00:00+00:00,FLAT,,,0.0
2019-12-14 20:00:00+00:00,FLAT,,,0.0
2019-12-15 00:00:00+00:00,FLAT,,,0.0
2019-12-15 04:00:00+00:00,FLAT,,,0.0
2019-12-15 08:00:00+00:00,FLAT,,,0.0
2019-12-15 12:00:00+00:00,FLAT,,,0.0
2019-12-15 16:00:00+00:00,FLAT,,,0.0
2019-12-15 20:00:00+00:00,FLAT,,,0.0
2019-12-16 00:00:00+00:00,FLAT,,,0.0
2019-12-16 04:00:00+00:00,FLAT,,,0.0
2019-12-16 08:00:00+00:00,FLAT,,,0.0
2019-12-16 12:00:00+00:00,FLAT,,,0.0
2019-12-16 16:00:00+00:00,FLAT,,,0.0
2019-12-16 20:00:00+00:00,FLAT,,,0.0
2019-12-17 00:00:00+00:00,FLAT,,,0.0
2019-12-17 04:00:00+00:00,FLAT,,,0.0
2019-12-17 08:00:00+00:00,FLAT,,,0.0
2019-12-17 12:00:00+00:00,FLAT,,,0.0
2019-12-17 16:00:00+00:00,FLAT,,,0.0
2019-12-17 20:00:00+00:00,FLAT,,,0.0
2019-12-18 00:00:00+00:00,FLAT,,,0.0
2019-12-18 04:00:00+00:00,FLAT,,,0.0
2019-12-18 08:00:00+00:00,FLAT,,,0.0
2019-12-18 12:00:00+00:00,FLAT,,,0.0
2019-12-18 16:00:00+00:00,FLAT,,,0.0
2019-12-18 20:00:00+00:00,FLAT,,,0.0
2019-12-19 00:00:00+00:00,FLAT,,,0.0
2019-12-19 04:00:00+00:00,FLAT,,,0.0
2019-12-19 08:00:00+00:00,FLAT,,,0.0
2019-12-19 12:00:00+00:00,FLAT,,,0.0
2019-12-19 16:00:00+00:00,FLAT,,,0.0
2019-12-19 20:00:00+00:00,FLAT,,,0.0
2019-12-20 00:00:00+00:00,FLAT,,,0.0
2019-12-20 04:00:00+00:00,FLAT,,,0.0
2019-12-20 08:00:00+00:00,FLAT,,,0.0
2019-12-20 12:00:00+00:00,FLAT,,,0.0
2019-12-20 16:00:00+00:00,FLAT,,,0.0
2019-12-20 20:00:00+00:00,FLAT,,,0.0
2019-12-21 00:00:00+00:00,FLAT,,,0.0
2019-12-21 04:00:00+00:00,FLAT,,,0.0
2019-12-21 08:00:00+00:00,FLAT,,,0.0
2019-12-21 12:00:00+00:00,FLAT,,,0.0
2019-12-21 16:00:00+00:00,FLAT,,,0.0
2019-12-21 20:00:00+00:00,FLAT,,,0.0
2019-12-22 00:00:00+00:00,FLAT,,,0.0
2019-12-22 04:00:00+00:00,FLAT,,,0.0
2019-12-22 08:00:00+00:00,FLAT,,,0.0
2019-12-22 12:00:00+00:00,FLAT,,,0.0
2019-12-22 16:00:00+00:00,FLAT,,,0.0
2019-12-22 20:00:00+00:00,FLAT,,,0.0
2019-12-23 00:00:00+00:00,FLAT,,,0.0
2019-12-23 04:00:00+00:00,FLAT,,,0.0
2019-12-23 08:00:00+00:00,FLAT,,,0.0
2019-12-23 12:00:00+00:00,FLAT,,,0.0
2019-12-23 16:00:00+00:00,FLAT,,,0.0
2019-12-23 20:00:00+00:00,FLAT,,,0.0
2019-12-24 00:00:00+00:00,FLAT,,,0.0
2019-12-24 04:00:00+00:00,FLAT,,,0.0
2019-12-24 08:00:00+00:00,FLAT,,,0.0
2019-12-24 12:00:00+00:00,FLAT,,,0.0
2019-12-24 16:00:00+00:00,FLAT,,,0.0
2019-12-24 20:00:00+00:00,FLAT,,,0.0
2019-12-25 00:00:00+00:00,FLAT,,,0.0
2019-12-25 04:00:00+00:00,FLAT,,,0.0
2019-12-25 08:00:00+00:00,FLAT,,,0.0
2019-12-25 12:00:00+00:00,FLAT,,,0.0
2019-12-25 16:00:00+00:00,FLAT,,,0.0
2019-12-25 20:00:00+00:00,FLAT,,,0.0
2019-12-26 00:00:00+00:00,LONG,6970.295714285714,MEAN_REVERSION,0.005
2019-12-26 04:00:00+00:00,LONG,7013.872857142856,MEAN_REVERSION,0.005
2019-12-26 08:00:00+00:00,LONG,6992.627142857144,MEAN_REVERSION,0.005
2019-12-26 12:00:00+00:00,LONG,7043.798571428571,MEAN_REVERSION,0.005
2019-12-26 16:00:00+00:00,LONG,7106.931428571429,MEAN_REVERSION,0.005
2019-12-26 20:00:00+00:00,LONG,7010.522857142857,MEAN_REVERSION,0.005
2019-12-27 00:00:00+00:00,LONG,7054.152857142858,MEAN_REVERSION,0.005
2019-12-27 04:00:00+00:00,LONG,7012.575714285715,MEAN_REVERSION,0.005
2019-12-27 08:00:00+00:00,LONG,6949.441428571429,MEAN_REVERSION,0.005
2019-12-27 12:00:00+00:00,LONG,7034.694285714286,MEAN_REVERSION,0.005
2019-12-27 16:00:00+00:00,LONG,7006.471428571429,MEAN_REVERSION,0.005
2019-12-27 20:00:00+00:00,LONG,7050.404285714286,MEAN_REVERSION,0.005
2019-12-28 00:00:00+00:00,LONG,7086.065714285714,MEAN_REVERSION,0.005
2019-12-28 04:00:00+00:00,LONG,7103.668571428571,MEAN_REVERSION,0.005
2019-12-28 08:00:00+00:00,LONG,7105.38,MEAN_REVERSION,0.005
2019-12-28 12:00:00+00:00,LONG,7097.291428571429,MEAN_REVERSION,0.005
2019-12-28 16:00:00+00:00,LONG,7132.794285714286,MEAN_REVERSION,0.005
2019-12-28 20:00:00+00:00,LONG,7104.4857142857145,MEAN_REVERSION,0.005
2019-12-29 00:00:00+00:00,LONG,7125.592857142858,MEAN_REVERSION,0.005
2019-12-29 04:00:00+00:00,LONG,7153.772857142857,MEAN_REVERSION,0.005
2019-12-29 08:00:00+00:00,LONG,7185.638571428572,MEAN_REVERSION,0.005
2019-12-29 12:00:00+00:00,LONG,7230.034285714286,MEAN_REVERSION,0.005
2019-12-29 16:00:00+00:00,LONG,7314.7128571428575,MEAN_REVERSION,0.005
2019-12-29 20:00:00+00:00,LONG,7229.367142857142,MEAN_REVERSION,0.005
2019-12-30 00:00:00+00:00,LONG,7193.621428571429,MEAN_REVERSION,0.005
2019-12-30 04:00:00+00:00,LONG,7227.2871428571425,MEAN_REVERSION,0.005
2019-12-30 08:00:00+00:00,LONG,7158.415714285714,MEAN_REVERSION,0.005
2019-12-30 12:00:00+00:00,LONG,7103.998571428571,MEAN_REVERSION,0.005
2019-12-30 16:00:00+00:00,LONG,7085.465714285714,MEAN_REVERSION,0.005
2019-12-30 20:00:00+00:00,LONG,7093.492857142857,MEAN_REVERSION,0.005
2019-12-31 00:00:00+00:00,LONG,7086.874285714286,MEAN_REVERSION,0.005
2019-12-31 04:00:00+00:00,LONG,7103.482857142857,MEAN_REVERSION,0.005
2019-12-31 08:00:00+00:00,LONG,7094.888571428572,MEAN_REVERSION,0.005
2019-12-31 12:00:00+00:00,LONG,7033.177142857143,MEAN_REVERSION,0.005
2019-12-31 16:00:00+00:00,LONG,7006.414285714286,MEAN_REVERSION,0.005
2019-12-31 20:00:00+00:00,LONG,7035.868571428571,MEAN_REVERSION,0.005
2020-01-01 00:00:00+00:00,LONG,7069.932857142858,MEAN_REVERSION,0.005
2020-01-01 04:00:00+00:00,LONG,7075.537142857143,MEAN_REVERSION,0.005
2020-01-01 08:00:00+00:00,LONG,7065.778571428572,MEAN_REVERSION,0.005
2020-01-01 12:00:00+00:00,LONG,7103.364285714286,MEAN_REVERSION,0.005
2020-01-01 16:00:00+00:00,LONG,7106.679999999999,MEAN_REVERSION,0.005
2020-01-01 20:00:00+00:00,LONG,7081.6442857142865,MEAN_REVERSION,0.005
2020-01-02 00:00:00+00:00,LONG,7004.385714285714,MEAN_REVERSION,0.005
2020-01-02 04:00:00+00:00,LONG,6985.028571428571,MEAN_REVERSION,0.005
2020-01-02 08:00:00+00:00,LONG,7013.978571428572,MEAN_REVERSION,0.005
2020-01-02 12:00:00+00:00,LONG,7002.898571428571,MEAN_REVERSION,0.005
2020-01-02 16:00:00+00:00,LONG,6829.092857142858,MEAN_REVERSION,0.005
2020-01-02 20:00:00+00:00,LONG,6824.017142857143,MEAN_REVERSION,0.005
2020-01-03 00:00:00+00:00,LONG,6808.182857142857,MEAN_REVERSION,0.005
2020-01-03 04:00:00+00:00,LONG,7020.387142857143,MEAN_REVERSION,0.005
2020-01-03 08:00:00+00:00,LONG,7143.337142857143,MEAN_REVERSION,0.005
2020-01-03 12:00:00+00:00,LONG,7106.837142857144,MEAN_REVERSION,0.005
2020-01-03 16:00:00+00:00,LONG,7120.127142857143,MEAN_REVERSION,0.005
2020-01-03 20:00:00+00:00,LONG,7115.987142857143,MEAN_REVERSION,0.005
2020-01-04 00:00:00+00:00,LONG,7099.4,MEAN_REVERSION,0.005
2020-01-04 04:00:00+00:00,LONG,7116.0,MEAN_REVERSION,0.005
2020-01-04 08:00:00+00:00,LONG,7107.854285714286,MEAN_REVERSION,0.005
2020-01-04 12:00:00+00:00,LONG,7091.454285714286,MEAN_REVERSION,0.005
2020-01-04 16:00:00+00:00,LONG,7098.594285714285,MEAN_REVERSION,0.005
2020-01-04 20:00:00+00:00,LONG,7117.778571428571,MEAN_REVERSION,0.005
2020-01-05 00:00:00+00:00,LONG,7252.994285714286,MEAN_REVERSION,0.005
2020-01-05 04:00:00+00:00,LONG,7238.652857142857,MEAN_REVERSION,0.005
2020-01-05 08:00:00+00:00,LONG,7200.7471428571425,MEAN_REVERSION,0.005
2020-01-05 12:00:00+00:00,LONG,7283.231428571428,MEAN_REVERSION,0.005
2020-01-05 16:00:00+00:00,LONG,7274.295714285715,MEAN_REVERSION,0.005
2020-01-05 20:00:00+00:00,LONG,7192.291428571429,MEAN_REVERSION,0.005
2020-01-06 00:00:00+00:00,LONG,7358.978571428571,MEAN_REVERSION,0.005
2020-01-06 04:00:00+00:00,LONG,7332.042857142857,MEAN_REVERSION,0.005
2020-01-06 08:00:00+00:00,LONG,7368.034285714286,MEAN_REVERSION,0.005
